year,pull_basis,airport,source_market_poo_country,inbound_pax,basis
2018,ND,BFS,CM,1,one-way departures
2019,ND,DUB,MF,3,one-way departures
2019,ND,BHD,HN,3,one-way departures
2019,ND,BHD,CM,6,one-way departures
2019,ND,BFS,IR,2,one-way departures
2019,ND,LDY,CL,2,one-way departures
2019,ND,BHD,LR,1,one-way departures
2021,ND,DUB,TJ,12,one-way departures
2021,ND,BHD,AO,6,one-way departures
2021,ND,BHD,HT,2,one-way departures
2021,ND,BHD,SK,0,one-way departures
2022,ND,BFS,LT,3013,one-way departures
2022,ND,DUB,DM,7,one-way departures
2022,ND,BHD,SO,2,one-way departures
2022,ND,BHD,MD,1,one-way departures
2022,ND,DUB,BL,1,one-way departures
2024,ND,DUB,TG,17,one-way departures
2024,ND,BHD,BZ,8,one-way departures
2024,ND,DUB,WS,4,one-way departures
2024,ND,BHD,IR,2,one-way departures
2024,ND,BFS,IN,2,one-way departures
2024,ND,LDY,MX,1,one-way departures
2025,ND,BHD,BA,11,one-way departures
2025,ND,LDY,UG,1,one-way departures
2013,POO,BHD,SX,2,one-way departures
2023,ND,BHD,TD,13,one-way departures
2023,ND,BHD,SH,6,one-way departures
2023,ND,BHD,VE,3,one-way departures
2023,ND,BHD,MG,1,one-way departures
2023,ND,BHD,GA,1,one-way departures
2023,ND,BHD,FM,1,one-way departures
2023,ND,BHD,SD,0,one-way departures
2023,ND,LDY,KW,1,one-way departures
2015,POO,BFS,TR,2122,one-way departures
2015,POO,BHD,AG,4,one-way departures
2015,POO,BFS,DO,3,one-way departures
2015,POO,BHD,GT,1,one-way departures
2015,POO,BFS,BE,0,one-way departures
2016,ND,BHD,00,3,one-way departures
2016,ND,DUB,VU,1,one-way departures
2017,ND,DUB,GU,3,one-way departures
2017,ND,DUB,VU,2,one-way departures
2017,ND,DUB,TL,1,one-way departures
2018,ND,BHD,GI,9,one-way departures
2018,ND,BHD,LS,3,one-way departures
2018,ND,LDY,TW,2,one-way departures
2018,ND,DUB,BT,1,one-way departures
2018,ND,BHD,FJ,1,one-way departures
2019,ND,BHD,RW,16,one-way departures
2019,ND,DUB,SB,1,one-way departures
2021,ND,LDY,FR,0,one-way departures
2022,ND,LDY,FR,44,one-way departures
2022,ND,LDY,GR,6,one-way departures
2022,ND,DUB,YT,5,one-way departures
2022,ND,DUB,GL,5,one-way departures
2022,ND,BHD,SD,2,one-way departures
2022,ND,BHD,SN,2,one-way departures
2022,ND,LDY,PT,1,one-way departures
2024,ND,BFS,SK,25,one-way departures
2024,ND,LDY,GR,7,one-way departures
2024,ND,DUB,VU,4,one-way departures
2024,ND,DUB,DM,3,one-way departures
2024,ND,DUB,TL,3,one-way departures
2024,ND,LDY,PT,1,one-way departures
2024,ND,BFS,SG,1,one-way departures
2025,ND,BFS,HR,437,one-way departures
2025,ND,BFS,LV,24,one-way departures
2025,ND,BHD,LT,21,one-way departures
2025,ND,DUB,PW,12,one-way departures
2025,ND,LDY,TR,7,one-way departures
2025,ND,DUB,TG,2,one-way departures
2025,ND,BHD,GM,0,one-way departures
2013,POO,DUB,ZA,10201,one-way departures
2013,POO,DUB,IT,218103,one-way departures
2013,POO,BHD,GB,380227,one-way departures
2013,POO,DUB,AE,10443,one-way departures
2013,POO,DUB,DE,422989,one-way departures
2013,POO,DUB,PL,118982,one-way departures
2013,POO,DUB,IL,8342,one-way departures
2013,POO,DUB,HK,3220,one-way departures
2013,POO,DUB,BR,16570,one-way departures
2013,POO,BFS,ES,61903,one-way departures
2013,POO,DUB,CH,90918,one-way departures
2013,POO,DUB,FI,24272,one-way departures
2013,POO,DUB,TR,11298,one-way departures
2013,POO,DUB,PK,2044,one-way departures
2013,POO,DUB,TN,388,one-way departures
2013,POO,BHD,RU,1165,one-way departures
2013,POO,BHD,CA,4183,one-way departures
2013,POO,BHD,AU,3670,one-way departures
2013,POO,DUB,DZ,312,one-way departures
2013,POO,DUB,BE,84419,one-way departures
2013,POO,DUB,ET,253,one-way departures
2013,POO,BHD,AZ,118,one-way departures
2013,POO,DUB,MT,8333,one-way departures
2013,POO,DUB,KE,783,one-way departures
2013,POO,BHD,JP,804,one-way departures
2013,POO,DUB,CZ,26677,one-way departures
2013,POO,DUB,UG,421,one-way departures
2013,POO,BHD,HU,117,one-way departures
2013,POO,BHD,US,5611,one-way departures
2013,POO,BHD,NO,836,one-way departures
2013,POO,BHD,SA,758,one-way departures
2013,POO,DUB,JO,742,one-way departures
2013,POO,DUB,ZW,236,one-way departures
2013,POO,DUB,AL,110,one-way departures
2013,POO,BHD,HR,174,one-way departures
2013,POO,DUB,BW,277,one-way departures
2013,POO,BHD,DK,1308,one-way departures
2013,POO,BHD,KZ,87,one-way departures
2013,POO,BHD,LB,84,one-way departures
2013,POO,DUB,SC,25,one-way departures
2013,POO,BHD,IQ,180,one-way departures
2013,POO,BHD,LK,50,one-way departures
2013,POO,DUB,MZ,216,one-way departures
2013,POO,BHD,CO,39,one-way departures
2013,POO,BFS,NL,17019,one-way departures
2013,POO,BHD,BM,74,one-way departures
2013,POO,BHD,MY,258,one-way departures
2013,POO,DUB,PA,129,one-way departures
2013,POO,BFS,SG,6,one-way departures
2013,POO,BHD,TW,61,one-way departures
2013,POO,DUB,AF,226,one-way departures
2013,POO,DUB,DO,79,one-way departures
2013,POO,DUB,SS,54,one-way departures
2013,POO,BHD,CL,35,one-way departures
2013,POO,DUB,GP,6,one-way departures
2013,POO,BHD,ZM,57,one-way departures
2013,POO,BFS,IE,6,one-way departures
2013,POO,DUB,CM,70,one-way departures
2013,POO,BHD,TZ,46,one-way departures
2013,POO,BHD,MA,44,one-way departures
2013,POO,BHD,BF,3,one-way departures
2013,POO,DUB,HN,42,one-way departures
2013,POO,LDY,CA,3,one-way departures
2013,POO,BHD,VE,59,one-way departures
2013,POO,DUB,CW,24,one-way departures
2013,POO,BHD,KH,9,one-way departures
2013,POO,BHD,GA,8,one-way departures
2013,POO,DUB,LR,26,one-way departures
2013,POO,BHD,SI,13,one-way departures
2013,POO,LDY,GB,59434,one-way departures
2013,POO,BHD,CI,2,one-way departures
2013,POO,BHD,JM,17,one-way departures
2013,POO,BHD,BY,10,one-way departures
2013,POO,DUB,PF,3,one-way departures
2013,POO,DUB,SV,27,one-way departures
2013,POO,BHD,SD,27,one-way departures
2013,POO,DUB,RW,78,one-way departures
2013,POO,BHD,00,13,one-way departures
2013,POO,DUB,SX,4,one-way departures
2013,POO,BHD,KY,22,one-way departures
2013,POO,BHD,SN,3,one-way departures
2013,POO,BHD,YE,38,one-way departures
2013,POO,BHD,LV,55,one-way departures
2023,ND,DUB,FR,367828,one-way departures
2023,ND,DUB,LT,18737,one-way departures
2023,ND,BFS,CH,3856,one-way departures
2023,ND,BFS,TR,9687,one-way departures
2023,ND,DUB,GR,43144,one-way departures
2023,ND,BFS,PL,10709,one-way departures
2023,ND,BFS,IT,8646,one-way departures
2023,ND,DUB,PT,126634,one-way departures
2023,ND,DUB,EE,3664,one-way departures
2023,ND,DUB,KW,1305,one-way departures
2023,ND,DUB,MX,5815,one-way departures
2023,ND,DUB,AR,2329,one-way departures
2023,ND,BHD,DE,6587,one-way departures
2023,ND,BHD,CH,1887,one-way departures
2023,ND,DUB,NZ,9582,one-way departures
2023,ND,BHD,AE,1105,one-way departures
2023,ND,DUB,RS,2097,one-way departures
2023,ND,BHD,IT,2691,one-way departures
2023,ND,BHD,FI,691,one-way departures
2023,ND,DUB,EG,1889,one-way departures
2023,ND,BHD,ZA,1340,one-way departures
2023,ND,DUB,VN,910,one-way departures
2023,ND,DUB,BH,898,one-way departures
2023,ND,BFS,FI,127,one-way departures
2023,ND,DUB,MK,278,one-way departures
2023,ND,DUB,RE,227,one-way departures
2023,ND,DUB,UY,831,one-way departures
2023,ND,DUB,NP,166,one-way departures
2023,ND,DUB,ID,777,one-way departures
2023,ND,DUB,BO,2841,one-way departures
2023,ND,DUB,BD,425,one-way departures
2023,ND,BHD,BE,729,one-way departures
2023,ND,DUB,GH,723,one-way departures
2023,ND,DUB,ML,94,one-way departures
2023,ND,DUB,CR,797,one-way departures
2023,ND,BHD,JO,215,one-way departures
2023,ND,DUB,EC,296,one-way departures
2023,ND,DUB,KN,215,one-way departures
2023,ND,LDY,NL,151,one-way departures
2023,ND,DUB,IR,588,one-way departures
2023,ND,DUB,QA,1150,one-way departures
2023,ND,BHD,BR,320,one-way departures
2023,ND,BFS,CZ,325,one-way departures
2023,ND,DUB,TG,82,one-way departures
2023,ND,BFS,MT,26,one-way departures
2023,ND,DUB,TC,191,one-way departures
2023,ND,BHD,DO,35,one-way departures
2023,ND,BHD,HK,567,one-way departures
2023,ND,LDY,ES,336,one-way departures
2023,ND,DUB,SL,73,one-way departures
2023,ND,BHD,KE,239,one-way departures
2023,ND,BHD,TR,334,one-way departures
2023,ND,DUB,LC,356,one-way departures
2023,ND,BHD,IL,460,one-way departures
2023,ND,DUB,BA,305,one-way departures
2023,ND,BFS,DE,243,one-way departures
2023,ND,BHD,DZ,114,one-way departures
2023,ND,DUB,MW,236,one-way departures
2023,ND,DUB,PY,96,one-way departures
2023,ND,BHD,CZ,631,one-way departures
2023,ND,BHD,UG,52,one-way departures
2023,ND,DUB,BZ,46,one-way departures
2023,ND,DUB,NC,14,one-way departures
2023,ND,BHD,ZW,38,one-way departures
2023,ND,DUB,BJ,92,one-way departures
2023,ND,DUB,NI,63,one-way departures
2023,ND,BHD,PA,27,one-way departures
2023,ND,BHD,BW,20,one-way departures
2023,ND,BHD,GD,15,one-way departures
2023,ND,BHD,AL,57,one-way departures
2023,ND,BHD,PL,504,one-way departures
2023,ND,BHD,ET,40,one-way departures
2023,ND,BHD,PK,103,one-way departures
2023,ND,LDY,RO,1,one-way departures
2023,ND,BFS,BE,86,one-way departures
2023,ND,DUB,MN,244,one-way departures
2023,ND,LDY,IN,113,one-way departures
2023,ND,BHD,FO,4,one-way departures
2023,ND,LDY,SE,0,one-way departures
2023,ND,DUB,GM,17,one-way departures
2023,ND,DUB,VI,61,one-way departures
2023,ND,DUB,PG,22,one-way departures
2023,ND,DUB,SR,233,one-way departures
2014,ND,DUB,PL,115531,one-way departures
2014,ND,BFS,GB,441775,one-way departures
2014,ND,DUB,TR,9860,one-way departures
2014,ND,DUB,IT,181596,one-way departures
2014,ND,DUB,FI,20091,one-way departures
2014,ND,DUB,CH,79884,one-way departures
2014,ND,DUB,BR,19499,one-way departures
2014,ND,DUB,AE,10858,one-way departures
2014,ND,LDY,PT,471,one-way departures
2014,ND,BHD,DE,4610,one-way departures
2014,ND,DUB,DE,367335,one-way departures
2014,ND,DUB,ZA,12528,one-way departures
2014,ND,DUB,IL,11337,one-way departures
2014,ND,BFS,US,9273,one-way departures
2014,ND,BHD,CH,1582,one-way departures
2014,ND,DUB,BE,73365,one-way departures
2014,ND,DUB,MT,8828,one-way departures
2014,ND,BHD,FI,796,one-way departures
2014,ND,DUB,TN,943,one-way departures
2014,ND,BHD,AE,631,one-way departures
2014,ND,BHD,IL,398,one-way departures
2014,ND,DUB,JO,904,one-way departures
2014,ND,DUB,PK,2423,one-way departures
2014,ND,BHD,HK,1315,one-way departures
2014,ND,DUB,KE,961,one-way departures
2014,ND,BHD,ZA,737,one-way departures
2014,ND,BHD,BE,920,one-way departures
2014,ND,DUB,ZW,210,one-way departures
2014,ND,DUB,AF,247,one-way departures
2014,ND,DUB,HK,4115,one-way departures
2014,ND,BFS,CA,840,one-way departures
2014,ND,BHD,UG,92,one-way departures
2014,ND,BHD,JO,271,one-way departures
2014,ND,DUB,BW,276,one-way departures
2014,ND,DUB,CZ,24168,one-way departures
2014,ND,DUB,UG,539,one-way departures
2014,ND,DUB,RW,94,one-way departures
2014,ND,BHD,IT,1539,one-way departures
2014,ND,DUB,MZ,263,one-way departures
2014,ND,BFS,AU,117,one-way departures
2014,ND,DUB,DZ,438,one-way departures
2014,ND,DUB,PA,169,one-way departures
2014,ND,BFS,CO,29,one-way departures
2014,ND,BHD,ZW,46,one-way departures
2014,ND,BFS,DK,36,one-way departures
2014,ND,BHD,CZ,376,one-way departures
2014,ND,DUB,CM,96,one-way departures
2014,ND,DUB,FO,74,one-way departures
2014,ND,DUB,SS,74,one-way departures
2014,ND,DUB,AL,259,one-way departures
2014,ND,BFS,00,9,one-way departures
2014,ND,DUB,LR,35,one-way departures
2014,ND,BHD,AL,31,one-way departures
2014,ND,BHD,TR,379,one-way departures
2014,ND,BHD,BR,683,one-way departures
2014,ND,DUB,ET,306,one-way departures
2014,ND,BHD,BW,20,one-way departures
2014,ND,DUB,SV,69,one-way departures
2014,ND,BHD,PK,48,one-way departures
2014,ND,BHD,PL,298,one-way departures
2014,ND,BHD,KE,191,one-way departures
2014,ND,DUB,HN,75,one-way departures
2014,ND,DUB,GD,16,one-way departures
2014,ND,BHD,DZ,37,one-way departures
2014,ND,BHD,AF,51,one-way departures
2014,ND,DUB,CW,11,one-way departures
2014,ND,BHD,ET,15,one-way departures
2014,ND,BFS,PR,7,one-way departures
2014,ND,DUB,PF,8,one-way departures
2014,ND,BFS,KZ,2,one-way departures
2014,ND,DUB,AW,9,one-way departures
2014,ND,DUB,ER,6,one-way departures
2014,ND,BHD,LR,1,one-way departures
2014,ND,BHD,FO,7,one-way departures
2014,ND,DUB,DO,43,one-way departures
2014,ND,DUB,SX,22,one-way departures
2014,ND,BFS,RU,1,one-way departures
2014,ND,BHD,MT,46,one-way departures
2014,ND,BFS,JP,1,one-way departures
2014,ND,BHD,MZ,26,one-way departures
2015,POO,DUB,ES,444821,one-way departures
2015,POO,DUB,SE,31328,one-way departures
2015,POO,DUB,CN,25239,one-way departures
2015,POO,DUB,IN,13340,one-way departures
2015,POO,DUB,AT,44081,one-way departures
2015,POO,DUB,UA,2115,one-way departures
2015,POO,DUB,RO,21462,one-way departures
2015,POO,BFS,HR,858,one-way departures
2015,POO,DUB,BG,8598,one-way departures
2015,POO,DUB,KR,3868,one-way departures
2015,POO,DUB,SG,3979,one-way departures
2015,POO,BHD,FR,2543,one-way departures
2015,POO,DUB,TH,2121,one-way departures
2015,POO,BFS,US,9650,one-way departures
2015,POO,DUB,NG,3442,one-way departures
2015,POO,DUB,NL,144664,one-way departures
2015,POO,DUB,SK,22977,one-way departures
2015,POO,BHD,BH,248,one-way departures
2015,POO,BHD,MK,70,one-way departures
2015,POO,DUB,CY,940,one-way departures
2015,POO,BHD,MX,182,one-way departures
2015,POO,BFS,GB,470525,one-way departures
2015,POO,DUB,PH,1494,one-way departures
2015,POO,DUB,AM,130,one-way departures
2015,POO,BHD,QA,339,one-way departures
2015,POO,DUB,LU,6056,one-way departures
2015,POO,BHD,PT,18060,one-way departures
2015,POO,BHD,GH,190,one-way departures
2015,POO,DUB,OM,1302,one-way departures
2015,POO,BHD,NZ,562,one-way departures
2015,POO,BFS,CA,779,one-way departures
2015,POO,DUB,MU,157,one-way departures
2015,POO,BHD,KW,160,one-way departures
2015,POO,BHD,EE,67,one-way departures
2015,POO,DUB,TT,250,one-way departures
2015,POO,DUB,NE,19,one-way departures
2015,POO,DUB,AO,108,one-way departures
2015,POO,BFS,AU,83,one-way departures
2015,POO,DUB,HT,58,one-way departures
2015,POO,DUB,GT,132,one-way departures
2015,POO,DUB,CD,76,one-way departures
2015,POO,BHD,AR,79,one-way departures
2015,POO,DUB,BB,187,one-way departures
2015,POO,DUB,GE,397,one-way departures
2015,POO,BHD,NP,16,one-way departures
2015,POO,DUB,KG,118,one-way departures
2015,POO,BHD,VN,23,one-way departures
2015,POO,DUB,VG,18,one-way departures
2015,POO,DUB,PE,176,one-way departures
2015,POO,DUB,LA,15,one-way departures
2015,POO,BHD,RS,90,one-way departures
2015,POO,BHD,MW,19,one-way departures
2015,POO,BHD,ML,7,one-way departures
2015,POO,DUB,MV,14,one-way departures
2015,POO,DUB,MQ,8,one-way departures
2015,POO,BHD,GR,315,one-way departures
2015,POO,BHD,ID,54,one-way departures
2015,POO,DUB,BS,85,one-way departures
2015,POO,DUB,GN,18,one-way departures
2015,POO,DUB,GF,1,one-way departures
2015,POO,DUB,CG,11,one-way departures
2015,POO,BHD,MN,22,one-way departures
2015,POO,DUB,BN,4,one-way departures
2015,POO,DUB,AG,9,one-way departures
2015,POO,BHD,IR,14,one-way departures
2015,POO,BFS,CO,8,one-way departures
2015,POO,BHD,PY,3,one-way departures
2015,POO,BHD,SL,1,one-way departures
2015,POO,BHD,BA,35,one-way departures
2015,POO,BHD,UY,3,one-way departures
2015,POO,BHD,BD,6,one-way departures
2015,POO,BHD,AS,1,one-way departures
2015,POO,BFS,00,2,one-way departures
2015,POO,BHD,EG,250,one-way departures
2015,POO,BFS,NO,0,one-way departures
2015,POO,DUB,BI,5,one-way departures
2016,ND,DUB,IN,15941,one-way departures
2016,ND,BHD,HK,1367,one-way departures
2016,ND,BHD,DE,6017,one-way departures
2016,ND,DUB,CY,1351,one-way departures
2016,ND,DUB,ES,463667,one-way departures
2016,ND,DUB,NL,169120,one-way departures
2016,ND,DUB,NG,3509,one-way departures
2016,ND,DUB,AT,36919,one-way departures
2016,ND,DUB,CN,34521,one-way departures
2016,ND,DUB,SE,37951,one-way departures
2016,ND,DUB,KR,5690,one-way departures
2016,ND,BHD,IT,2813,one-way departures
2016,ND,BHD,CZ,678,one-way departures
2016,ND,BHD,CH,2030,one-way departures
2016,ND,DUB,PH,1820,one-way departures
2016,ND,DUB,LU,7232,one-way departures
2016,ND,DUB,RO,23577,one-way departures
2016,ND,BHD,AE,651,one-way departures
2016,ND,BFS,US,9641,one-way departures
2016,ND,BFS,CA,630,one-way departures
2016,ND,DUB,BG,8474,one-way departures
2016,ND,DUB,TH,2695,one-way departures
2016,ND,DUB,SG,5019,one-way departures
2016,ND,BHD,ZA,808,one-way departures
2016,ND,DUB,KG,97,one-way departures
2016,ND,DUB,OM,1176,one-way departures
2016,ND,BHD,KE,287,one-way departures
2016,ND,DUB,GE,515,one-way departures
2016,ND,BHD,FI,1066,one-way departures
2016,ND,DUB,SK,25596,one-way departures
2016,ND,DUB,PE,233,one-way departures
2016,ND,BFS,GB,615118,one-way departures
2016,ND,BHD,IL,626,one-way departures
2016,ND,BHD,PL,439,one-way departures
2016,ND,BHD,JO,134,one-way departures
2016,ND,BHD,BE,2533,one-way departures
2016,ND,BHD,BR,418,one-way departures
2016,ND,LDY,GB,65716,one-way departures
2016,ND,DUB,UA,2247,one-way departures
2016,ND,BFS,AU,47,one-way departures
2016,ND,BHD,TR,248,one-way departures
2016,ND,DUB,GT,190,one-way departures
2016,ND,BHD,DO,15,one-way departures
2016,ND,DUB,TT,283,one-way departures
2016,ND,DUB,HT,37,one-way departures
2016,ND,BFS,CO,8,one-way departures
2016,ND,DUB,GN,33,one-way departures
2016,ND,DUB,CD,50,one-way departures
2016,ND,DUB,BS,94,one-way departures
2016,ND,BHD,UG,46,one-way departures
2016,ND,DUB,MV,23,one-way departures
2016,ND,BHD,RW,17,one-way departures
2016,ND,DUB,MU,201,one-way departures
2016,ND,BHD,DZ,32,one-way departures
2016,ND,BHD,BW,21,one-way departures
2016,ND,DUB,BB,192,one-way departures
2016,ND,DUB,MF,4,one-way departures
2016,ND,BHD,MT,79,one-way departures
2016,ND,DUB,AO,100,one-way departures
2016,ND,DUB,LA,8,one-way departures
2016,ND,BHD,SV,4,one-way departures
2016,ND,DUB,BN,48,one-way departures
2016,ND,DUB,VG,11,one-way departures
2016,ND,DUB,NE,15,one-way departures
2016,ND,BHD,ZW,63,one-way departures
2016,ND,BHD,AL,15,one-way departures
2016,ND,DUB,AM,93,one-way departures
2016,ND,DUB,MQ,6,one-way departures
2016,ND,BHD,CM,7,one-way departures
2016,ND,BHD,AF,32,one-way departures
2016,ND,LDY,IQ,2,one-way departures
2016,ND,BHD,HN,12,one-way departures
2016,ND,BHD,TN,24,one-way departures
2016,ND,DUB,CG,6,one-way departures
2016,ND,BHD,FO,7,one-way departures
2016,ND,BHD,SS,14,one-way departures
2016,ND,DUB,AG,9,one-way departures
2016,ND,BFS,SA,9,one-way departures
2016,ND,BHD,PK,49,one-way departures
2016,ND,BFS,JM,2,one-way departures
2016,ND,DUB,BI,13,one-way departures
2016,ND,BHD,ET,17,one-way departures
2016,ND,DUB,GF,2,one-way departures
2017,ND,DUB,NL,203394,one-way departures
2017,ND,DUB,ES,461267,one-way departures
2017,ND,DUB,SK,30009,one-way departures
2017,ND,DUB,SE,50500,one-way departures
2017,ND,DUB,AT,44072,one-way departures
2017,ND,BFS,NL,20574,one-way departures
2017,ND,BFS,ES,117527,one-way departures
2017,ND,DUB,RO,24012,one-way departures
2017,ND,DUB,LU,12780,one-way departures
2017,ND,BHD,PT,14512,one-way departures
2017,ND,DUB,BG,18203,one-way departures
2017,ND,DUB,CN,36162,one-way departures
2017,ND,DUB,GE,443,one-way departures
2017,ND,DUB,NG,3412,one-way departures
2017,ND,DUB,KR,6039,one-way departures
2017,ND,DUB,IN,17867,one-way departures
2017,ND,DUB,SG,6545,one-way departures
2017,ND,DUB,OM,1138,one-way departures
2017,ND,DUB,MU,342,one-way departures
2017,ND,DUB,CY,2759,one-way departures
2017,ND,DUB,UA,2507,one-way departures
2017,ND,BHD,GR,537,one-way departures
2017,ND,DUB,PH,1906,one-way departures
2017,ND,BHD,FR,4119,one-way departures
2017,ND,DUB,BB,223,one-way departures
2017,ND,BHD,BH,148,one-way departures
2017,ND,BHD,MX,279,one-way departures
2017,ND,DUB,TH,2345,one-way departures
2017,ND,BHD,GH,107,one-way departures
2017,ND,DUB,AM,97,one-way departures
2017,ND,DUB,TT,282,one-way departures
2017,ND,BHD,EE,90,one-way departures
2017,ND,BHD,QA,158,one-way departures
2017,ND,DUB,NE,45,one-way departures
2017,ND,BHD,AR,76,one-way departures
2017,ND,BHD,BA,41,one-way departures
2017,ND,BHD,ID,89,one-way departures
2017,ND,BHD,NZ,707,one-way departures
2017,ND,DUB,AO,84,one-way departures
2017,ND,BHD,MN,17,one-way departures
2017,ND,BHD,PG,16,one-way departures
2017,ND,DUB,MV,29,one-way departures
2017,ND,DUB,PE,318,one-way departures
2017,ND,DUB,GT,149,one-way departures
2017,ND,DUB,BS,102,one-way departures
2017,ND,DUB,BI,22,one-way departures
2017,ND,BHD,IR,22,one-way departures
2017,ND,BHD,RS,123,one-way departures
2017,ND,DUB,LA,13,one-way departures
2017,ND,DUB,VG,30,one-way departures
2017,ND,BFS,AT,137,one-way departures
2017,ND,DUB,BN,30,one-way departures
2017,ND,DUB,KG,71,one-way departures
2017,ND,DUB,HT,42,one-way departures
2017,ND,BFS,BG,13,one-way departures
2017,ND,DUB,GN,54,one-way departures
2017,ND,BHD,EG,223,one-way departures
2017,ND,BHD,VN,68,one-way departures
2017,ND,BHD,MW,12,one-way departures
2017,ND,BHD,CR,23,one-way departures
2017,ND,BHD,BD,22,one-way departures
2017,ND,BHD,TL,3,one-way departures
2017,ND,BHD,LT,33,one-way departures
2017,ND,BHD,NI,8,one-way departures
2017,ND,DUB,CG,5,one-way departures
2017,ND,BFS,IE,220,one-way departures
2017,ND,BFS,SE,2,one-way departures
2017,ND,BFS,UA,2,one-way departures
2017,ND,BHD,TC,6,one-way departures
2017,ND,DUB,CD,83,one-way departures
2017,ND,BHD,PY,4,one-way departures
2017,ND,BFS,CN,7,one-way departures
2017,ND,BHD,SL,18,one-way departures
2017,ND,BHD,UY,31,one-way departures
2017,ND,BHD,KW,181,one-way departures
2017,ND,BHD,NP,32,one-way departures
2017,ND,DUB,MQ,10,one-way departures
2017,ND,LDY,IN,1,one-way departures
2017,ND,BHD,ML,4,one-way departures
2017,ND,DUB,CK,2,one-way departures
2017,ND,BFS,RO,2,one-way departures
2018,ND,DUB,FR,392634,one-way departures
2018,ND,DUB,GR,21875,one-way departures
2018,ND,DUB,PT,126054,one-way departures
2018,ND,BFS,US,7231,one-way departures
2018,ND,BFS,GB,637399,one-way departures
2018,ND,DUB,EE,4829,one-way departures
2018,ND,BFS,IS,2405,one-way departures
2018,ND,BFS,HR,3824,one-way departures
2018,ND,DUB,QA,1909,one-way departures
2018,ND,DUB,LT,23834,one-way departures
2018,ND,DUB,EG,2047,one-way departures
2018,ND,BHD,DE,5253,one-way departures
2018,ND,DUB,NZ,11956,one-way departures
2018,ND,DUB,MX,6055,one-way departures
2018,ND,DUB,MK,341,one-way departures
2018,ND,DUB,BH,1413,one-way departures
2018,ND,DUB,VN,1128,one-way departures
2018,ND,DUB,ID,1122,one-way departures
2018,ND,DUB,RS,1579,one-way departures
2018,ND,BHD,IT,2303,one-way departures
2018,ND,BHD,CZ,368,one-way departures
2018,ND,DUB,AR,3059,one-way departures
2018,ND,DUB,GH,350,one-way departures
2018,ND,BHD,AE,732,one-way departures
2018,ND,DUB,NP,188,one-way departures
2018,ND,BHD,ZA,840,one-way departures
2018,ND,BHD,HK,1131,one-way departures
2018,ND,DUB,UY,547,one-way departures
2018,ND,BHD,FI,1043,one-way departures
2018,ND,DUB,MW,351,one-way departures
2018,ND,BHD,MT,61,one-way departures
2018,ND,BHD,CH,2324,one-way departures
2018,ND,DUB,KW,1488,one-way departures
2018,ND,BHD,TR,402,one-way departures
2018,ND,DUB,BA,362,one-way departures
2018,ND,DUB,BD,466,one-way departures
2018,ND,BHD,JO,246,one-way departures
2018,ND,DUB,RE,132,one-way departures
2018,ND,DUB,IR,666,one-way departures
2018,ND,BHD,IL,527,one-way departures
2018,ND,DUB,BO,367,one-way departures
2018,ND,BHD,BR,438,one-way departures
2018,ND,DUB,SL,167,one-way departures
2018,ND,BHD,CM,25,one-way departures
2018,ND,BHD,PL,373,one-way departures
2018,ND,DUB,CR,622,one-way departures
2018,ND,DUB,BZ,49,one-way departures
2018,ND,BHD,DZ,38,one-way departures
2018,ND,BFS,AU,46,one-way departures
2018,ND,DUB,TC,25,one-way departures
2018,ND,BHD,UG,78,one-way departures
2018,ND,DUB,MN,380,one-way departures
2018,ND,DUB,EC,102,one-way departures
2018,ND,DUB,PY,87,one-way departures
2018,ND,DUB,KN,28,one-way departures
2018,ND,BFS,CA,6,one-way departures
2018,ND,BHD,BE,1078,one-way departures
2018,ND,BHD,KE,174,one-way departures
2018,ND,LDY,CH,7,one-way departures
2018,ND,DUB,NC,29,one-way departures
2018,ND,BHD,AL,31,one-way departures
2018,ND,DUB,VI,24,one-way departures
2018,ND,BHD,ZW,29,one-way departures
2018,ND,BHD,PK,78,one-way departures
2018,ND,DUB,BJ,27,one-way departures
2018,ND,BFS,DK,9,one-way departures
2018,ND,BHD,TN,7,one-way departures
2018,ND,BHD,ET,10,one-way departures
2018,ND,LDY,HK,2,one-way departures
2018,ND,DUB,PG,37,one-way departures
2018,ND,DUB,ML,30,one-way departures
2018,ND,DUB,TG,15,one-way departures
2018,ND,BFS,KZ,2,one-way departures
2018,ND,BHD,BW,7,one-way departures
2018,ND,BHD,SS,14,one-way departures
2018,ND,DUB,LC,23,one-way departures
2018,ND,DUB,NI,35,one-way departures
2018,ND,DUB,SR,14,one-way departures
2018,ND,BHD,RW,6,one-way departures
2018,ND,DUB,GU,4,one-way departures
2018,ND,BHD,SX,4,one-way departures
2018,ND,BHD,AW,1,one-way departures
2019,ND,DUB,FR,413063,one-way departures
2019,ND,BHD,GB,394792,one-way departures
2019,ND,DUB,PT,153541,one-way departures
2019,ND,BFS,NL,21931,one-way departures
2019,ND,BFS,ES,111647,one-way departures
2019,ND,DUB,LT,22661,one-way departures
2019,ND,DUB,GR,23725,one-way departures
2019,ND,DUB,MX,5413,one-way departures
2019,ND,DUB,NZ,12292,one-way departures
2019,ND,DUB,AR,4126,one-way departures
2019,ND,DUB,KW,1664,one-way departures
2019,ND,DUB,RS,1801,one-way departures
2019,ND,BFS,BG,1737,one-way departures
2019,ND,BFS,AT,1328,one-way departures
